0	1	0	0.25	0
0.01	0.9999728385	0.16979809	0.222267086	0.0025
0.02	1.00012231146812	0.301270834383382	0.18539420710578	0.00472267086
0.03	1.05915288617512	-1.82738411864997	-5.51106774104103	0.0065766129310578
0.04	1.0594556384325	-1.7756183330938	-5.55508865487289	0.00800849552064748
0.05	1.05974653309074	-1.76006017054925	-5.59786846526009	0.00900016897191856
0.06	1.05997879280411	-1.77575888982772	-5.63692906670674	0.0095640443193177
0.07	1.00134423468547	0.403219503094193	-0.0161750473536312	0.00973731365225026
0.08	1.00136365344653	0.343884317363935	-0.0429284475517883	0.00957556317871395
0.09	1.00125151401244	0.272813323931948	-0.062361051275369	0.00914627870319606
0.1	1.00100490601956	0.196381813563665	-0.0744531482089152	0.00852266819044237
0.11	1.00062957765694	0.120257648465761	-0.0796483430803942	0.00777813670835322
0.12	1.00013815840411	0.0491617936955498	-0.0787499227682501	0.00698165327754928
0.13	0.999548241340845	-0.0132726091031303	-0.0728116403758817	0.00619415404986678
0.14	0.998880468208967	-0.0645499206330555	-0.0630306754567291	0.00546603764610796
0.15	0.998156736800243	-0.103282255801588	-0.0506491232665812	0.00483573089154067
0.16	0.997398623007166	-0.129095172521209	-0.0368687915913934	0.00432923965887486
0.17	0.996626081306382	-0.142485275427115	-0.0227824675238834	0.00396055174296092
0.18	0.995856459556059	-0.144646529488068	-0.00932326668791526	0.00373272706772209
0.19	0.995103838415392	-0.137281290930924	0.00276771987197035	0.00363949440084294
0.2	0.99437868366069	-0.122410400926317	0.0129564480029004	0.00366717159956264
0.21	0.993687781979807	-0.102194398373797	0.0209155068416964	0.00379673607959164
0.22	0.993034417873621	-0.0787752379965116	0.0265108215474462	0.00400589114800861
0.23	0.992418741115829	-0.0541450785262699	0.0297784144248069	0.00427099936348307
0.24	0.991838270551627	-0.0300459346336362	0.0308943081014359	0.00456878350773114
0.25	0.991288480344224	-0.00790143089042439	0.0301405795761457	0.0048777265887455
0.26	0.99076341843059	0.0112203187034801	0.0278703227708637	0.00517913238450696
0.27	0.990256313151337	0.0266154731705906	0.0244738943031285	0.00545783561221559
0.28	0.989760131967878	0.0379289609980526	0.0203483481072102	0.00570257455524688
0.29	0.989268065089259	0.0451196538093626	0.0158714527759575	0.00590605803631898
0.3	0.988773915985594	0.0484115625785891	0.0113811701311424	0.00606477256407855
0.31	0.988272389550953	0.0482364029361453	0.00716098744996192	0.00617858426538998
0.32	0.987759276605473	0.0451725420379969	0.00343106465316339	0.0062501941398896
0.33	0.987231540138156	0.0398847458982678	0.000344799623152364	0.00628450478642123
0.34	0.986687313966485	0.0330683726927338	-0.00200985982940708	0.00628795278265275
0.35	0.986125828231188	0.0254007822327591	-0.00360521644405344	0.00626785418435868
0.36	0.98554727837057	0.0175018261283992	-0.004465698587815	0.00623180201991815
0.37	0.98495265503725	0.00990440884290579	-0.00465779797204905	0.00618714503404
0.38	0.98434355201017	0.00303531655586501	-0.00427901777132182	0.00614056705431951
0.39	0.983721967742974	-0.00279416504187326	-0.00344668581689246	0.00609777687660629
0.4	0.983090114028806	-0.00738885807324316	-0.00228735611388748	0.00606331001843737
0.41	0.982450242609319	-0.0106629229983471	-0.000927366685457519	0.00604043645729849
0.42	0.981804497658854	-0.0126273439605264	0.000515043691522176	0.00603116279044392
0.43	0.981154799154897	-0.0133733936351381	0.00193582088871393	0.00603631322735914
0.44	0.980502759389922	-0.0130537719872702	0.00324929579361719	0.00605567143624628
0.45	0.979849632433372	-0.0118629818236441	0.00439054488636085	0.00608816439418245
0.46	0.979196294318612	-0.0100182960699139	0.0053160641798499	0.00613206984304606
0.47	0.97854325016808	-0.00774241286105269	0.00600299032612225	0.00618523048484456
0.48	0.977890663401185	-0.0052486093521689	0.0064471554870245	0.00624526038810578
0.49	0.977238401580089	-0.00272891582485732	0.00666028875842107	0.00630973194297602
0.5	0.976586093296802	-0.00034555699436294	0.00666667923668113	0.00637633483056024
0.51	0.975933190728931	0.00177433776857496	0.00649959799023808	0.00644300162292705
0.52	0.975279033015469	0.00354095875680938	0.00619774265872524	0.00650799760282943
0.53	0.974622906346122	0.00490133708056046	0.0058019238216907	0.00656997502941668
0.54	0.973964097535803	0.00583663508363196	0.00535216125930102	0.00662799426763359
0.55	0.973301938792574	0.00635774094787488	0.00488530502041841	0.0066815158802266
0.56	0.972635842314428	0.00649972115291663	0.00443324451189591	0.00673036893043078
0.57	0.971965324211092	0.00631566542936717	0.00402172162103186	0.00677470137554974
0.58	0.971290017998636	0.00587040941921899	0.00366972340294439	0.00681491859176006
0.59	0.970609678527612	0.00523454850952616	0.00338939754327038	0.0068516158257895
0.6	0.969924177664237	0.00447907038520088	0.0031864103345828	0.0068855098012222
0.61	0.969233493345046	0.00367084145877815	0.00306065230510098	0.00691737390456803
0.62	0.968537693775583	0.00286909032850916	0.00300719037365727	0.00694798042761904
0.63	0.967836918558276	0.00212294549549442	0.00301736650394845	0.00697805233135561
0.64	0.967131358434944	0.00147000912505034	0.0030799500197753	0.0070082259963951
0.65	0.966421235140378	0.000935886681473766	0.00318226257402813	0.00703902549659285
0.66	0.96570678261155	0.000534545474344563	0.0033112097362672	0.00707084812233313
0.67	0.96498823050835	0.000269343979267073	0.00345416982437461	0.00710396021969581
0.68	0.964265790700413	0.000134557634734333	0.00359970763430883	0.00713850191793955
0.69	0.963539647081579	0.000117224225281046	0.0037380969909433	0.00717449899428264
0.7	0.96280994880577	0.000199140880813187	0.00386165065693041	0.00721187996419207
0.71	0.962076806808274	0.000358862709901935	0.00396486845039528	0.00725049647076138
0.72	0.96134029329277	0.000573577529315147	0.00404442404066574	0.00729014515526533
0.73	0.960600443730863	0.000820759464279996	0.00409901765247989	0.00733058939567199
0.74	0.959857260837576	0.00107953396635855	0.00412912585701708	0.00737157957219678
0.75	0.959110719950237	0.00133171592332168	0.00413668097567238	0.00741287083076696
0.76	0.958360775243936	0.00156250929791794	0.00412471171085783	0.00745423764052368
0.77	0.957607366257055	0.00176087983960024	0.00409697387416123	0.00749548475763226
0.78	0.95685042426712	0.00191963101503675	0.00405759597779659	0.00753645449637387
0.79	0.95608987814184	0.00203522697105196	0.00401075947035254	0.00757703045615184
0.8	0.955325659384503	0.00210741502836269	0.0039604279889442	0.00761713805085536
0.81	0.954557706189344	0.00213870417731303	0.00391013457540788	0.0076567423307448
0.82	0.953785966414735	0.00213375582993472	0.00386283070669011	0.00769584367649888
0.83	0.953010399464954	0.00209873937536832	0.00382079648505671	0.00773447198356578
0.84	0.952230977141228	0.0020406986916038	0.00378560760747174	0.00777267994841635
0.85	0.951447683577385	0.00196696752613628	0.00375815189165353	0.00781053602449107
0.86	0.95066051441398	0.00188466239014756	0.00373868621227435	0.0078481175434076
0.87	0.949869475387278	0.00180027206430085	0.00372692366491522	0.00788550440553034
0.88	0.949074580517316	0.00171935363311898	0.00372214054727717	0.0079227736421795
0.89	0.948275850074223	0.0016463366648546	0.00372329320888338	0.00795999504765227
0.9	0.947473308486551	0.0015844301107878	0.00372913583023782	0.0079972279797411
0.91	0.946666982332212	0.0015356209476988	0.00373833159716056	0.00803451933804348
0.92	0.945856898524428	0.00150074963341938	0.00374955138309769	0.00807190265401509
0.93	0.945043082774474	0.00147964507441757	0.00376155579871012	0.00810939816784606
0.94	0.94422555838226	0.0014713009058591	0.00377325818823937	0.00814701372583316
0.95	0.943404345376909	0.0014740752738436	0.00378376774251888	0.00818474630771556
0.96	0.942579460003902	0.00148589775137507	0.00379241328061117	0.00822258398514074
0.97	0.941750914534228	0.00150446925144572	0.00379874937336316	0.00826050811794686
0.98	0.940918717354783	0.00152744355321425	0.00380254731508448	0.00829849561168049
0.99	0.940082873288337	0.00155258207288448	0.00380377398906382	0.00833652108483133
1	0.939243384085422	0.00157787655747452	0.00380256193295007	0.00837455882472197
